type,value,comment
sha-256,2b7c52fda08833d5b65d75510d925c448403883376123f53e6c44788426979ca,"GammaLoad, admiration.hta"
sha-256,4942030fc49b6095097afae368a216e78f9c29d34d932ec6a6f25aa4370fe976,"GammaLoad"
sha-256,1f8a3ec047e0f44f1f21e1e3f8af5ea32749ecac3e2bef4fc2ba1a2006934581,"GammaLoad"
sha-256,9fc2a247313b078d795419b7d1c7c0cd907a103a4c64ebab6c96ddb7b958d230,"GammaLoad"
sha-256,aa572532ab1c8a731e7ba32e97ba180268eee8e6a74a2b9c4dc3efb669edb9af,"GammaLoad"
sha-256,acf6196228f25d0c9f172c7401b5f2c2ba1d30f847e5626678630458e7529c97,"GammaLoad, receiverp1l.htm"
sha-256,b789da8b71282678f5dc1a45ec65c02d646887cd365af2213b9cac76bae5b1a2,"GammaLoad"
sha-256,69cdde1ec82099a471283de89dd5e17266b1d8dda57d3c1589b7754b009fa2ed,"GammaLoad, brushedGpI.hta"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_16_2_1062_02.03.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_15_1_1829_02.03.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_12_4_1480_13.03.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_13_4_1882_18.03.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\2_12_1_1428_18.03.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_11_1_1827_18.03.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_14_9_1047_08.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_13_6_1029_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_15_6_1354_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_16_1_1321_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_18_8_1717_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_18_9_1903_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_19_9_1644_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\2_19_8_1397_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_11_3_1301_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\4_11_4_1217_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\4_17_9_1483_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_13_2_1280_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_14_3_1060_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_18_4_1202_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_19_2_1149_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_19_6_1546_09.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_12_5_1759_10.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_16_9_1769_10.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_19_3_1882_10.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\2_14_3_1334_12.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_16_4_1690_13.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_17_4_1868_13.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_12_6_1620_13.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_16_3_1732_13.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\4_13_5_1178_13.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\4_12_9_1651_14.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\4_15_6_1387_14.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_17_8_1124_14.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_14_1_1191_16.04.2026.vbs,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_19_1_1602_28.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_14_7_1058_28.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_19_9_1322_28.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\4_13_3_1793_28.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_11_6_1445_29.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_17_2_1135_29.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\3_18_1_1313_29.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_16_4_1767_29.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\2_16_2_1431_29.04.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_17_1_1950_04.05.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\1_17_5_1201_04.05.2026.vbe,"GammaDrop"
filepath,%APPDATA%\Microsoft\Windows\Start Menu\Programs\Startup\5_18_1_1764_04.05.2026.vbe,"GammaDrop"
filepath,%TEMP%\brushedGpI.hta,"GammaLoad"
filepath,%TEMP%\clamourbKy,"GammaLoad"
filepath,%TEMP%\ricebG3,"GammaLoad"
filepath,%TEMP%\peacefullyCDS,"GammaLoad"
filepath,%TEMP%\recordmK6,"GammaLoad"
filepath,%TEMP%\expandedP8a,"GammaLoad"
filepath,%TEMP%\autographNn9,"GammaLoad"
filepath,%TEMP%\cabinXoi,"GammaLoad"
filepath,%TEMP%\punctualttg,"GammaLoad"
domain,kosoyed[.]ru,"GammaLoad fallback C2"
domain,uarefire[.]ru,"GammaLoad fallback C2"
domain,youaresilent[.]ru,"GammaLoad fallback C2"
domain,antresolle[.]ru,"GammaLoad fallback C2"
domain,complicaty[.]ru,"GammaLoad fallback C2"
domain,yourrain[.]ru,"GammaLoad fallback C2"
domain,oclouds[.]ru,"GammaLoad fallback C2'
domain,complicaty[.]ru,"GammaLoad primary C2"
domain,rubakovox[.]pro,"GammaDrop C2"
domain,astrocaf[.]com,"Malicious email infrastructure"
domain,norosta[.]ru,"Additional Gamaredon Domains"
domain,stradrol[.]ru,"Additional Gamaredon Domains"
domain,tienes[.]ru,"Additional Gamaredon Domains"
domain,drygmetal[.]ru,"Additional Gamaredon Domains"
domain,holyglore[.]ru,"Additional Gamaredon Domains"
domain,kimiga[.]ru,"Additional Gamaredon Domains"
domain,areyouall[.]ru,"Additional Gamaredon Domains"
domain,bakaden[.]ru,"Additional Gamaredon Domains"
domain,best-sluts-ukraine[.]ru,"Additional Gamaredon Domains"
domain,bluradon[.]ru,"Additional Gamaredon Domains"
domain,broposez[.]ru,"Additional Gamaredon Domains"
domain,esoque[.]ru,"Additional Gamaredon Domains"
domain,nordovol[.]ru,"Additional Gamaredon Domains"
domain,gekka[.]ru,"Additional Gamaredon Domains"
domain,selltosell[.]ru,"Additional Gamaredon Domains"
domain,mstobik[.]ru,"Additional Gamaredon Domains"
domain,nomame[.]ru,"Additional Gamaredon Domains"
domain,poracholly[.]ru,"Additional Gamaredon Domains"
domain,pro-bros[.]ru,"Additional Gamaredon Domains"
domain,sellingleft[.]ru,"Additional Gamaredon Domains"
domain,stromatog[.]ru,"Additional Gamaredon Domains"
domain,ulisar[.]ru,"Additional Gamaredon Domains"
domain,vergadol[.]ru,"Additional Gamaredon Domains"
domain,mumbradi[.]ru,"Additional Gamaredon Domains"
domain,yumeglory[.]ru,"Additional Gamaredon Domains"
domain,buhembald[.]ru,"Additional Gamaredon Domains"
domain,nushtosh[.]ru,"Additional Gamaredon Domains"
domain,bulyabo[.]ru,"Additional Gamaredon Domains"
domain,kingandsh[.]ru,"Additional Gamaredon Domains"
domain,lesregines[.]ru,"Additional Gamaredon Domains"
domain,mirroran[.]ru,"Additional Gamaredon Domains"
domain,vodosmot[.]ru,"Additional Gamaredon Domains"
domain,barentsot[.]ru,"Additional Gamaredon Domains"
domain,accountand[.]ru,"Additional Gamaredon Domains"
domain,consentesto[.]ru,"Additional Gamaredon Domains"
domain,festucamos[.]ru,"Additional Gamaredon Domains"
domain,adiantumso[.]ru,"Additional Gamaredon Domains"
domain,aquariusso[.]ru,"Additional Gamaredon Domains"
domain,progerod[.]ru,"Additional Gamaredon Domains"
domain,fatuamos[.]ru,"Additional Gamaredon Domains"
domain,vifpor[.]ru,"Additional Gamaredon Domains"
domain,bibitron[.]ru,"Additional Gamaredon Domains"
domain,antarcticos[.]ru,"Additional Gamaredon Domains"
domain,mortumakaab[.]ru,"Additional Gamaredon Domains"
domain,eldjip[.]ru,"Additional Gamaredon Domains"
domain,invictusto[.]ru,"Additional Gamaredon Domains"
domain,bitorgas[.]ru,"Additional Gamaredon Domains"
domain,ludoida[.]ru,"Additional Gamaredon Domains"
domain,aethionemaso[.]ru,"Additional Gamaredon Domains"
domain,alismaso[.]ru,"Additional Gamaredon Domains"
domain,alliumso[.]ru,"Additional Gamaredon Domains"
domain,andamanos[.]ru,"Additional Gamaredon Domains"
domain,arabianos[.]ru,"Additional Gamaredon Domains"
domain,beringos[.]ru,"Additional Gamaredon Domains"
domain,tadrogim[.]ru,"Additional Gamaredon Domains"
domain,kaelos[.]ru,"Additional Gamaredon Domains"
domain,indianos[.]ru,"Additional Gamaredon Domains"
domain,lovetco[.]ru,"Additional Gamaredon Domains"
domain,tomatron[.]ru,"Additional Gamaredon Domains"
domain,balduron[.]ru,"Additional Gamaredon Domains"
domain,mashalled[.]ru,"Additional Gamaredon Domains"
domain,drakhalos[.]ru,"Additional Gamaredon Domains"
domain,vukongos[.]ru,"Additional Gamaredon Domains"
domain,sativamos[.]ru,"Additional Gamaredon Domains"
domain,reforto[.]ru,"Additional Gamaredon Domains"
domain,semikos[.]ru,"Additional Gamaredon Domains"
domain,fortunatos[.]ru,"Additional Gamaredon Domains"
domain,nandayo[.]ru,"Additional Gamaredon Domains"
